"","screenName","text","retweetCount","score","absolute_score","lon","lat"
"143","BreezyLovinInWV","Democratic Lawmaker Expertly Trolls #Trump With ""Drain The Swamp Act"" - The Daily Banter #DrainTheSwamp #NeverTrump  https://t.co/wsLqwdW2Vq",1,1,1,-81.6326234,38.3498195
"144","BreezyLovinInWV","#Democrats Should Fight All of #Trump‚Äôs Nominees. Yes, All of Them. via @thenation #NeverTrump https://t.co/fKvKFFpMRo",2,0,0,-81.6326234,38.3498195
"145","BreezyLovinInWV","Top House #Republican unveils plan to gut #SocialSecurity #Medicare #NeverTrump #GOP https://t.co/F6G0Ct94ez via @HuffPostPol",0,1,1,-81.6326234,38.3498195
"146","BreezyLovinInWV","Sec. #JohnKerry says Donald #Trump did not contact State Dept. before making calls to world leaders #NeverTrump  https://t.co/5CCYByauf0",3,1,1,-81.6326234,38.3498195
"147","BreezyLovinInWV","#Russia 'intervened to promote #Trump' - US intelligence - BBC News #NeverTrump  https://t.co/y8lT3S769V",0,2,2,-81.6326234,38.3498195
"148","BreezyLovinInWV","The House #GOP Just Revealed Its Plan to Cut #SocialSecurity | Mother Jones #NeverTrump #Seniors #Medicare  https://t.co/kOWZvq7krm",0,0,0,-81.6326234,38.3498195
"149","brent_busch","RT @exposeliberals: Latest #NeverTrump smear -- Melania Trump will postpone FLOTUS title https://t.co/q5rxYPNH27 #tcot #tlot #maga https://‚Ä¶",2,0,0,-91.6656232,41.9778795
"150","BrentTaylor21","RT @charlescwcooke: You're telling this to people who said they're ""NeverTrump."" They . . . know. That's why they said ""never Trump."" https‚Ä¶",238,1,1,-95.3698028,29.7604267
"151","BrianCDoan","I've been thinking about this Peter Fonda line a lot as GOPers have shifted in the last month from ""NeverTrump"" to‚Ä¶ https://t.co/RiweSEUwxv",0,0,0,-82.2173786,41.2939386
"152","BrianSaysStuff","RT @bryanbehar: If America ever had a Fascist takeover, this is exactly what it would look like. #NeverTrump #NotMyPresident #USA Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏ http‚Ä¶",49,0,0,-118.2436849,34.0522342
"153","bristolhouseltd","RT @charlescwcooke: You're telling this to people who said they're ""NeverTrump."" They . . . know. That's why they said ""never Trump."" https‚Ä¶",238,1,1,-83.8874084,32.5537585
"154","BrittanyUSABoom","RT @IngrahamAngle: Always remember that the #NeverTrump folks were willing to lose the Court for generations to satisfy their ideological p‚Ä¶",1432,1,1,-74.0059413,40.7127837
"155","BrockBittner","RT @ConstanceQueen8: 'Whatever It Takes': Michelle Malkin Tells Curt Schilling Mitt Romney Should Be Told 'NeverTrump Means Never Hired' ht‚Ä¶",265,-1,1,-86.308356,42.1861494
"156","Brogyrl","RT @SpryGuy: In case you haven't connected the dots just yet... read this:
#NeverTrump #Treason https://t.co/A1JHxAWhGf",87,-1,1,-68.257359,44.4322921
"157","Brooke888888","RT @JohnSmithChgo: We need some Treason trials. #RussiaHacking #NotMyPresident #FireComey #NeverTrump
@adirado29 @frodofied @ZantiMisft @Mr‚Ä¶",6,-1,1,-82.4249142,42.9708634
"158","bryanbehar","If America ever had a Fascist takeover, this is exactly what it would look like. #NeverTrump #NotMyPresident #USA‚Ä¶ https://t.co/RH6Z0cx2lF",49,0,0,-118.2436849,34.0522342
"159","bryancrabtree","RadioAnswer: Flash forward: #NeverTrump in 2020 https://t.co/IRhMsljZO8 #TopPicks #2020election #tcot #RadioAnswer https://t.co/zZmKsrD7lb",0,0,0,-84.3879824,33.7489954
"160","Bryce57Hicks","RT @ConstanceQueen8: 'Whatever It Takes': Michelle Malkin Tells Curt Schilling Mitt Romney Should Be Told 'NeverTrump Means Never Hired' ht‚Ä¶",265,-1,1,-120.5542012,43.8041334
"161","BuckWheezer","RT @e2pilot: #Cruz2016
#NeverTrump https://t.co/KvmgRAmy9S",122,0,0,-94.4155068,39.0911161
"162","BuckWheezer","RT @BenHowe: It's funny that people think there was some career benefit to being #nevertrump. As several will attest, it is the opposite.",27,0,0,-94.4155068,39.0911161
"163","Bukhari_Muneeb","RT @philipaklein: Tillerson wld be a truly catastrophic choice both policywise &amp; politically -- unites Dems +  NeverTrump in opposition, un‚Ä¶",71,-2,2,-117.7946942,33.6839473
"164","BullyUzi","RT @charlescwcooke: You're telling this to people who said they're ""NeverTrump."" They . . . know. That's why they said ""never Trump."" https‚Ä¶",238,1,1,-105.7820674,39.5500507
"165","burzenski","RT @LdyNJ1: WeThePeople &amp; #PresidentTrump are under attack by #elites #NeverTrump &amp; Dems. #FakeNews using #RussianHackets to steal #Elector‚Ä¶",5,-2,2,-95.712891,37.09024
"166","ButchJocson","RT @IngrahamAngle: Always remember that the #NeverTrump folks were willing to lose the Court for generations to satisfy their ideological p‚Ä¶",1432,1,1,-95.712891,37.09024
"167","buttegal","RT @kfaunt: Rev Barber worked hard. He is a warrior and we all need to learn from him #NeverTrump #TheResistance #GrowAPair #AMJoy",4,0,0,-112.5347776,46.0038232
"168","buttonssocial","#TrumpFails. #TrumpTapes. #NeverTrump. #IwillVote: https://t.co/07EoxoqQ6A
https://t.co/dsa8gPV9oO https://t.co/xiEekZeknu",0,0,0,-81.7877593,41.4524536
"169","Bwana86","RT @Wojciehowicz: Trump could bang a six year old on national TV, sign America over to Russia, and any other act and NeverTrump would be ta‚Ä¶",2,1,1,-118.2117257,34.1322469
"170","BWheatnyc","How do I sign up for the presidential election do-over? #NeverTrump #NotMyPresident #Resist",0,0,0,-74.0059413,40.7127837
"171","bwtanker","#NeverTrump presidential candidate Evan McMullin goes off on Trump: ‚ÄòNot a loyal American‚Äô https://t.co/knh4rRBBFm via @chrisenloe @theblaze",1,2,2,-91.8318334,37.9642529
"172","C_Stroop","@SarahMott3 @EricShapiro3 @theradardude @JMCFRAVA what scares me is seeing #NeverTrump conservatives getting much less concerned now.",2,-1,1,-82.4571776,27.950575
"173","cagedbirdsings1","#NeverTrump #NotMyPresident #WakeUpAmerica #DonTheCon https://t.co/XDFXlVxjRU",0,0,0,-74.4056612,40.0583238
"174","Calexit5","RT @Jackhammer72: #nevertrump fitting pic https://t.co/14RxWWQTop",16,0,0,-119.4179324,36.778261
"175","CaliBech","#Resist #NeverTrump
""Don't pick our destiny""
Twisted Sister - We're Not Gonna Take It (Official Video) https://t.co/VEAiSyLQsS via @YouTube",0,0,0,-122.6764816,45.5230622
"176","CanadaDryWit","Good morning, Twitter! Just dropped by 2 see what the President Elect thought of a satirical TV show that aired last night. #SNL #nevertrump",0,0,0,-79.6248197,43.6777176
"177","CarlaMoulton3","RT @BlogChurchWork: Op | Electors: ""That time has come, &amp; your responsibility is clear."" #DoYourJob #Resist #TheResistance #NeverTrump http‚Ä¶",14,1,1,-87.6297982,41.8781136
"178","CarolSabikJaffe","'Tis the season for #Treason. Lock Mitch and the GOP up. #resist #nevertrump #russianhacking https://t.co/kvw75IFUdF",1,-1,1,-75.1652215,39.9525839
"179","CarolSabikJaffe","RT @CarolSabikJaffe: 'Tis the season for #Treason. Lock Mitch and the GOP up. #resist #nevertrump #russianhacking https://t.co/kvw75IFUdF",1,-1,1,-75.1652215,39.9525839
"180","carpediem1969UI","#nevertrump #dumptrump #notmypresident https://t.co/c5561mbB4R",1,0,0,-106.8175387,39.1910983
"181","carpediem1969UI","RT @KaosFact: #DumpTrump #tRumpHole #NeverTrump #TheResistance #Trump https://t.co/Ko0vpOGGDz",7,1,1,-106.8175387,39.1910983
"182","catahoula_mama","Given Trump's words &amp; actions since 11/8 pretty sure we'll sleep well &amp; feel better about our #NeverTrump choice th‚Ä¶ https://t.co/CMz1wbxc9e",0,4,4,-81.5157535,27.6648274
"183","catrlvn","RT @SpryGuy: In case you haven't connected the dots just yet... read this:
#NeverTrump #Treason https://t.co/A1JHxAWhGf",87,-1,1,-118.4911912,34.0194543
"184","cause4water","#TrumpTapes ‚ñ™#NeverTrump. #IwillVote: https://t.co/dDV7ADqgAa https://t.co/TzQMDJNqLV https://t.co/jk5HqjhSTl",0,0,0,-81.7877593,41.4524536
"185","CBatBG","RT @j_breents: @realDonaldTrump is indeed our nation's greatest threat. #NeverTrump #TraitorTrump #TreasonousTrump #PutinPuppet #RussianTru‚Ä¶",2,0,0,-78.6568942,37.4315734
"186","cbclark777","Just the beginning of the NeverTrump Republicans obstruction of Trump agenda. https://t.co/Te89DXiDjQ",0,0,0,-84.3879824,33.7489954
"187","Cberryblue","RT @DGunnTheBaptist: It would almost be adorable seeing you Trumpkin rubes finally waking up and smelling the coffee, if it weren't so infu‚Ä¶",3,0,0,-89.3985283,40.6331249
"188","ccbean1965","RT @ConstanceQueen8: 'Whatever It Takes': Michelle Malkin Tells Curt Schilling Mitt Romney Should Be Told 'NeverTrump Means Never Hired' ht‚Ä¶",265,-1,1,-95.712891,37.09024
"189","CCCINNC","@theocintric
McCain &amp; McMuffin MuslimBrotherhood &amp; #NeverTrump
https://t.co/8Xi2hzLoNL",1,0,0,-79.0192997,35.7595731
"190","CCCINNC","@JohnTDolan 
McCain &amp; McMuffin MuslimBrotherhood &amp; #NeverTrump
https://t.co/8Xi2hzLoNL",0,0,0,-79.0192997,35.7595731
"191","CCCINNC","@VivaLaAmes 
#NeverTrump is so upset about #Trump not choosing @MittRomney that they have now joined together with @POTUS to take out #Trump",5,1,1,-79.0192997,35.7595731
"192","CCCINNC","@thehill 
McCain &amp; McMuffin MuslimBrotherhood &amp; #NeverTrump
https://t.co/8Xi2hzLoNL",1,0,0,-79.0192997,35.7595731
"193","CCCINNC","@Evan_McMullin 
McCain &amp; McMuffin MuslimBrotherhood &amp; #NeverTrump
https://t.co/8Xi2hzLoNL",0,0,0,-79.0192997,35.7595731
"194","cencia7895","RT @jimdwrench: ‚ÄòWhatever It Takes‚Äô: Michelle Malkin Tells Curt Schilling Mitt Romney Should Be Told ‚ÄòNeverTrump - Breitbart News https://t‚Ä¶",1,-1,1,-74.4056612,40.0583238
"195","chairmanzian","Somewhat reassuring to see that at least some #NeverTrump Republicans are holding him to account. I hope the rest o‚Ä¶ https://t.co/0J3AR26h2l",0,0,0,-122.272747,37.8715926
"196","challrn181","Trump's victory rallies. #trumptreason #notmypresident #womensmarchonwashington #nevertrump #whiteroserevolt https://t.co/dEl0Bt9NTK",0,1,1,-75.6496302,40.2453741
"197","challrn181","#womensmarchonwashington #notmypresident #nevertrump #resistfascism #resisttrump #stoptrump #whiteroserevolt‚Ä¶ https://t.co/ncasu3cmNs",0,0,0,-75.6496302,40.2453741
"198","challrn181","@SpeakerRyan What about it, you lying son of a bitch!! #nevertrump #notmypresident #womensmarchonwashington‚Ä¶ https://t.co/PxqYMY57bT",0,-2,2,-75.6496302,40.2453741
"199","challrn181","LOVE IT!!!! LOL!!! #nevertrump #defendplannedparenthood #nohating #notmypresident #grabmypussy https://t.co/omWQlc8ost",0,1,1,-75.6496302,40.2453741
"200","challrn181","#nevertrump #resisttrump #resistfascism #womensmarchonwashington https://t.co/NyDlO3rE9i",0,0,0,-75.6496302,40.2453741
"201","challrn181","#nevertrump #notmypresident #womensmarchonwashington #whiteroserevolt #grabmypussy #nastywoman #resisttrump‚Ä¶ https://t.co/xeLHECxxzq",1,0,0,-75.6496302,40.2453741
"202","charitybuzzing","‚ñ™#NeverTrump ‚ñ™ #IwillVote: https://t.co/Eax9IlexhD https://t.co/NSU9vLEaG2 https://t.co/3Jbbtje5HC",0,0,0,-81.7877593,41.4524536
"203","charityfashions","#WomenStopTrump. #TrumpFails. #TrumpTapes. #NeverTrump. 
#IwillVote 
https://t.co/o4YCuA6JeY
https://t.co/A2wQryJcbU https://t.co/UShxGxwdcA",0,0,0,-81.7877593,41.4524536
"204","charles116","RT @Redzone22Gibson: Trump's National Security Advisor sent 16 fake news (propaganda) stories-
ITS TREASON
#NeverTrump
#NotMyPresident‚úåÌ†ºÌøæÔ∏è h‚Ä¶",5,0,0,-73.9441579,40.6781784
"205","CharlesELewisJr","Wow is an understatement! Some Republicans had a clue when they said #neverTrump. Cannot believe we're going to sus‚Ä¶ https://t.co/ZaWiUeMFli",0,1,1,-77.0368707,38.9071923
"206","charliegus2","RT @funder: Trump Hired 64 FOREIGN Workers in FL for 2016-7 Holidays

#ImWithChuck #TrumpLeaks #secretcia #msnbc #amjoy #cnn #resist #never‚Ä¶",366,1,1,-77.0368707,38.9071923
"207","Chawailia","RT @Chompiedeans55: The real #Time cover they were too scared to publish. #NotMyPresident #Resist #NeverTrump https://t.co/mfyJakI4Mo",4,-1,1,-95.712891,37.09024
"208","chemrussell","@ErinSchrode @ShaunKing note he is already assuming a second term! How arrogant of him. Electors better do their jobs! #NeverTrump",0,0,0,-85.7077266,32.430237
"209","chemrussell","@TheLibertyFight @davebernstein @soccerlsc11 keep deluding yourself. At the end of the day the fraud came from Russia with love #NeverTrump",0,0,0,-85.7077266,32.430237
"210","CherokeeNative3","RT @SpryGuy: Donald Trump's win is not legitimate.
Donald Trump is not a legitimate President.
Doanald Trump is a liar, cheater, and TRAITO‚Ä¶",42,1,1,-117.185294,33.1158665
"211","ChetPorter1","RT @IngrahamAngle: Always remember that the #NeverTrump folks were willing to lose the Court for generations to satisfy their ideological p‚Ä¶",1432,1,1,-95.712891,37.09024
"212","Chiladelphia1","@IngrahamAngle NeverTrump=Screw the people",0,0,0,-75.5276699,38.9108325
"213","chirprn","RT @kathyzyskowski: Donating to @freespeechtv, more important than ever with the threat of an orange administration looming and dooming. #n‚Ä¶",4,0,0,-88.7878678,43.7844397
"214","Chris11962","RT @CelebrateTheWin: @CampersHaven @SenFrankNiceley @Chris11962 @FrankLuntz

One can't help but to point &amp; laugh &amp; the #NeverTrump #GOPe dr‚Ä¶",1,0,0,-74.0059413,40.7127837
"215","chrisbraly","@BuckSexton is hurting Hillary the same thing as helping Trump? Just asking cause my #NeverTrump friends denied that the opposite was true.",0,0,0,-122.4864404,37.788293
"216","christie56","Dear God. This would be laughable. If it wasn't tragic. #NeverTrump https://t.co/z7YpOTpH4i",0,-2,2,-83.3188341,43.0514161
"217","CinemaWellness","#TrumpLeaks  #staywoke #DumpTrump #RiseUp #America #NeverTrump #DumpVladimir #Shoot https://t.co/oUiB7n4dgZ",0,0,0,-118.2702036,34.0869409
"218","cjfuertes","I am having a ""what the fuck was America thinking"" moment right now. #NeverTrump #MAGA https://t.co/mpVW0lqepo",0,0,0,-74.0059413,40.7127837
"219","CJKnuth","RT @charlescwcooke: You're telling this to people who said they're ""NeverTrump."" They . . . know. That's why they said ""never Trump."" https‚Ä¶",238,1,1,-83.0457538,42.331427
"220","cjsienna55","@FL4TRUMPDOTCOM  The #NeverTrump movement is still alive making outrageous accusations ... they are getting sooooooooo desperate!",2,-3,3,-95.712891,37.09024
"221","ClintHuff","RT @IngrahamAngle: Always remember that the #NeverTrump folks were willing to lose the Court for generations to satisfy their ideological p‚Ä¶",1432,1,1,-82.479018,33.7923477
"222","clothes4nets","Cleveland women have the power to stop Trump. So do men. #NeverTrump. #Hillary, #iWillVote!

https://t.co/lnEAojZsLU https://t.co/mN7S0v2F3c",0,1,1,-81.7877593,41.4524536
"223","cm63959042","RT @MaryLoveUS4: #NeverTrump presidential candidate Evan McMullin goes off on Trump: ‚ÄòNot a loyal American‚Äô https://t.co/jxddTJ8AO9 https:/‚Ä¶",3,2,2,-83.0457538,42.331427
"224","CMcElroy97","@Honey17011 @littelilydo Never said I wouldn't continue rolling #nevertrump",0,0,0,-117.6411717,33.550735
"225","cmetian","That's what's truly offensive about #Trumpers &amp; #AltRight. Not stupidity...unwillingness to better themselves. #NeverTrump #NotMyPresident",0,0,0,-105.2705456,40.0149856
"226","cocktailgurl17","RT @bryanbehar: If America ever had a Fascist takeover, this is exactly what it would look like. #NeverTrump #NotMyPresident #USA Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏ http‚Ä¶",49,0,0,-118.4694832,33.9850469
"227","CodyAlexander__","@WalshFreedom was always #NeverTrump &amp; still is to this day. https://t.co/ms0pRMgjAJ",0,0,0,-87.6297982,41.8781136
"228","CofeyK","Russia and Putin working to divide US against itself. Appears successful. #NeverTrump #OccupyWallStreet",0,1,1,-95.712891,37.09024
"229","CofeyK","RT @bryanbehar: If America ever had a Fascist takeover, this is exactly what it would look like. #NeverTrump #NotMyPresident #USA Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏ http‚Ä¶",49,0,0,-95.712891,37.09024
"230","CofeyK","Russia and Putin working to divide US against itself. Appears successful. #NeverTrump #notmypresident #HerrDrumpf",0,1,1,-95.712891,37.09024
"231","coldwomaninmn","RT @SpryGuy: If the Electoral College doesn't reject Trump &amp; instead cast at least 270 votes for Hillary, it has failed at its sole purpose‚Ä¶",10,-1,1,-94.6858998,46.729553
"232","collectdollsale","RT @collectdollsale: @realDonaldTrump
Mitt Romney Should Be Told 'NeverTrump Means Never Hired' JOHN BOLTON FOR SEC OF STATE
https://t.co/g‚Ä¶",1,0,0,-95.712891,37.09024
"233","color_mage","Remarkably clear-sighted article. #Gaslighting #nevertrump  https://t.co/KEwdxmOIbD",0,1,1,-82.907123,40.4172871
"234","commonguy123","RT @rightvoicenow: EXAMPLE OF FAKE NEWS
@ThisWeekABC DOES A HIT PIECE ON @realDonaldTrump FINANCES
THEN
@ABC HAS 2 OF THE MOST CRITICAL #Ne‚Ä¶",1,-2,2,-81.1637245,33.836081
"235","conradodarnoc","‚ÄúI HAVE A GREAT RELATIONSHIP WITH THE BLACKS. I‚ÄôVE ALWAYS HAD A GREAT RELATIONSHIP WITH THE BLACKS.‚Äù #DonaldTrump #HeSaidThat #NeverTrump",0,2,2,-89.6501481,39.7817213
"236","ContingentCraft","#nevertrump is all about Stockholm Syndrome. Bunch of brainwashed zombies don't realize the freedom they will gain. #MAGA",0,1,1,-85.6023643,44.3148443
"237","cowards_are_us","RT @cowards_are_us: LET THE CONSCIENCE OF AMERICA FURTHER REFLECT ON THE ELECTION OF @realDonaldTrump #TRUMP #TRUMPTRAIN @SpeakerRyan @Sena‚Ä¶",110,1,1,-87.6297982,41.8781136
"238","CPBuffy19","@kurteichenwald not low enough. His version of USA must never succeed. #NeverTrump #notmypresident https://t.co/PZb06Z3q5E",13,2,2,-95.712891,37.09024
"239","CPBuffy19","@realDonaldTrump #notapoppet #notveryterrific #notmypresident #NeverTrump https://t.co/KyrtUJqT8O",0,0,0,-95.712891,37.09024
"240","CPBuffy19","@realDonaldTrump y is it easier 4u2 believe in Russia hack rather than in US intelligence?What are u afraid of #NotMyPresident #NeverTrump",1,-1,1,-95.712891,37.09024
"241","crazyfordabeach","RT @SpryGuy: The events of this election, before during and after, prove that Republicans are un-American, unpatriotic, and treasonous. #Ne‚Ä¶",8,-1,1,-119.4179324,36.778261
